start_trip_id,end_trip_id,start_route_id,end_route_id,start_agency_id,end_agency_id,start_route_short_name,end_route_short_name,start_route_name,end_route_name,start_trip_headsign,end_trip_headsign,start_stop_id,end_stop_id,start_stop_sequence,end_stop_sequence,start_stop_lat,start_stop_lon,end_stop_lat,end_stop_lon,walking_distance_m,walking_path_coords
-Q2gVX9GgVSEtVr-yv6Nf-07:00:00,3SynmEGmJSDoBYRTRgEkj-07:00:00,lgA0Qn219kk386RQHCTQ7,rJNlVBeJYLnin9iUCfQ8_,P_O_14,P_O_14,Microbus ,Microbus ,Bakus - El-Awayed,El-Mansheya - Hagar Al-Nawateyah (Namos Bridge),Bakus,El-Mansheya,310,310,2,1,31.223722937458245,29.9752300229292,31.223722937458245,29.9752300229292,0.0,"[[31.2237299, 29.9752465]]"
-Q2gVX9GgVSEtVr-yv6Nf-07:00:00,mOAyR9hC46n6ORhDBT2l7-07:00:00,lgA0Qn219kk386RQHCTQ7,lgA0Qn219kk386RQHCTQ7,P_O_14,P_O_14,Microbus ,Microbus ,Bakus - El-Awayed,Bakus - El-Awayed,Bakus,El-Awayed,443,443,3,1,31.230842,29.972046,31.230842,29.972046,0.0,"[[31.230715, 29.9721482]]"
PAh8O-96IhPU2mfK1XGjm-07:00:00,-Q2gVX9GgVSEtVr-yv6Nf-07:00:00,xg6X_6yI3-x6agQaIKy0r,lgA0Qn219kk386RQHCTQ7,P_O_14,P_O_14,Microbus ,Microbus ,Abo Soliman - El-Mansheya,Bakus - El-Awayed,Abo Soliman,Bakus,308,309,12,1,31.22457760184402,29.979563405060027,31.2252272031818,29.98005156518948,39.74225946196395,"[[31.2252996, 29.9797375], [31.2252586, 29.9799051], [31.225198, 29.9801382]]"
_npHlyCCY7o0R20RyqvT8-07:00:00,-Q2gVX9GgVSEtVr-yv6Nf-07:00:00,rJNlVBeJYLnin9iUCfQ8_,lgA0Qn219kk386RQHCTQ7,P_O_14,P_O_14,Microbus ,Microbus ,El-Mansheya - Hagar Al-Nawateyah (Namos Bridge),Bakus - El-Awayed,Hagar Al-Nawateyah (Namos Bridge),Bakus,311,310,12,2,31.2229904262909,29.97390948371179,31.223722937458245,29.9752300229292,7073.199279577373,"[[31.2229663, 29.9734203], [31.2042148, 29.9549065], [31.2038145, 29.954915], [31.2049197, 29.9552481], [31.2053359, 29.9553358], [31.2068684, 29.9557593], [31.2079586, 29.9563016], [31.2081165, 29.9564085], [31.2089567, 29.9570216], [31.2099711, 29.9577087], [31.2106028, 29.9583579], [31.2117569, 29.9609535], [31.2120826, 29.9612657], [31.2123466, 29.9615227], [31.2127203, 29.961804], [31.2137827, 29.9624815], [31.2139076, 29.962579], [31.2144575, 29.9629448], [31.2143901, 29.963136], [31.2143099, 29.9633727], [31.2142535, 29.9635396], [31.214165, 29.9638056], [31.214111, 29.9639678], [31.2140922, 29.9640243], [31.2140505, 29.9641497], [31.2148469, 29.9644452], [31.2161955, 29.965286], [31.2159235, 29.9658751], [31.2150526, 29.9677478], [31.2151397, 29.9677878], [31.215397, 29.9678975], [31.2155957, 29.9680066], [31.2158289, 29.9681346], [31.2160943, 29.9682837], [31.2163094, 29.9684613], [31.2163169, 29.9684688], [31.2164798, 29.9686908], [31.2164941, 29.9687087], [31.2166398, 29.9688905], [31.2166637, 29.9689203], [31.2168328, 29.9691314], [31.2170133, 29.9693568], [31.2170366, 29.9693859], [31.217207, 29.9696023], [31.2173501, 29.9697841], [31.2174584, 29.9699241], [31.2176217, 29.9701353], [31.2176803, 29.9702111], [31.2178784, 29.9704674], [31.2180807, 29.9707291], [31.2182736, 29.9709785], [31.2183864, 29.971119], [31.2185443, 29.9713132], [31.2187159, 29.9715231], [31.2188618, 29.9717009], [31.2189625, 29.9718234], [31.2190444, 29.971923], [31.2191287, 29.9720254], [31.2192122, 29.9721268], [31.2193686, 29.9723187], [31.2194692, 29.9724423], [31.2195104, 29.972494], [31.2195829, 29.9725913], [31.2197454, 29.9728092], [31.2198253, 29.9729162], [31.2199738, 29.9731155], [31.2200812, 29.9732573], [31.2201995, 29.973583], [31.2201724, 29.9736044], [31.2201178, 29.9737348], [31.22002, 29.974442], [31.2199827, 29.9747209], [31.2199346, 29.975081], [31.2199192, 29.9751961], [31.2198866, 29.9753695], [31.2198665, 29.9754763], [31.2198546, 29.9755399], [31.2198299, 29.9756714], [31.220139, 29.9764273], [31.220181, 29.9764837], [31.2254513, 29.9748699], [31.2249673, 29.9750011], [31.2237299, 29.9752465]]"
-vGMBy-ffWWJVczaRlv5z-07:00:00,8wpT6YlGJmfsskCDg8AJT-07:00:00,d1tk5YD606wPnGF4CLm4i,RSdPdtwiGzlvedMSUpA36,P_O_14,Bus,Microbus ,Bus 243,El-Mawqaf El-Geded - Sidi Gabir,El-Awayed - Sidi Gabir,Sidi Gabir,El-Awayed,321,322,6,1,31.214939,29.945402,31.214245,29.946088,139.94972374970584,"[[31.2149388, 29.9454022], [31.214973, 29.9458155], [31.2148402, 29.9460601], [31.2146402, 29.9461846], [31.2145377, 29.9462005], [31.2142453, 29.9460882]]"
-vGMBy-ffWWJVczaRlv5z-07:00:00,APpubImR-DQ7ipx8VqTDi-07:00:00,d1tk5YD606wPnGF4CLm4i,d1tk5YD606wPnGF4CLm4i,P_O_14,P_O_14,Microbus ,Microbus ,El-Mawqaf El-Geded - Sidi Gabir,El-Mawqaf El-Geded - Sidi Gabir,Sidi Gabir,El-Mawqaf El-Geded,323,326,7,1,31.218117,29.941997,31.21914,29.943452,181.65884038086884,"[[31.2181127, 29.9420091], [31.218253, 29.942206], [31.2186372, 29.9427456], [31.2191581, 29.9434771]]"
-vGMBy-ffWWJVczaRlv5z-07:00:00,QyDZF4yDNAntbYpYmjfxj-07:00:00,d1tk5YD606wPnGF4CLm4i,8CWoTtootKoeWNjoE5oOP,P_O_14,P_O_14,Microbus ,Microbus ,El-Mawqaf El-Geded - Sidi Gabir,Hanuvil - Sidi Gabir,Sidi Gabir,Hanuvil,323,326,7,1,31.218117,29.941997,31.21914,29.943452,181.65884038086884,"[[31.2181127, 29.9420091], [31.218253, 29.942206], [31.2186372, 29.9427456], [31.2191581, 29.9434771]]"
-vGMBy-ffWWJVczaRlv5z-07:00:00,TufBf34AgKUOdqfLpoq9_-07:00:00,d1tk5YD606wPnGF4CLm4i,-Z1R0bmP-3IQrktLaw1-i,P_O_14,P_O_14,Microbus ,Microbus ,El-Mawqaf El-Geded - Sidi Gabir,El-Awayed - Sidi Gabir,Sidi Gabir,El-Awayed,321,322,6,1,31.214939,29.945402,31.214245,29.946088,139.94972374970584,"[[31.2149388, 29.9454022], [31.214973, 29.9458155], [31.2148402, 29.9460601], [31.2146402, 29.9461846], [31.2145377, 29.9462005], [31.2142453, 29.9460882]]"
-vGMBy-ffWWJVczaRlv5z-07:00:00,ZBtB-FXg8HG9MZ8swYNuQ-07:00:00,d1tk5YD606wPnGF4CLm4i,50n7_gqFiIrgeNHtVzwF0,P_O_14,P_O_14,Microbus ,Microbus ,El-Mawqaf El-Geded - Sidi Gabir,Kilo 21 - Sidi Gabir,Sidi Gabir,Kilo 21,323,326,7,1,31.218117,29.941997,31.21914,29.943452,181.65884038086884,"[[31.2181127, 29.9420091], [31.218253, 29.942206], [31.2186372, 29.9427456], [31.2191581, 29.9434771]]"
-vGMBy-ffWWJVczaRlv5z-07:00:00,aL3IoFC8Ob46ci80-r5J_-07:00:00,d1tk5YD606wPnGF4CLm4i,-H9LP4vuOqj-RIRCZNg_6,P_O_14,P_B_8,Microbus ,Tomnaya ,El-Mawqaf El-Geded - Sidi Gabir,Ezbet Saad - Sidi Gabir,Sidi Gabir,Ezbet Saad,323,326,7,1,31.218117,29.941997,31.21914,29.943452,181.65884038086884,"[[31.2181127, 29.9420091], [31.218253, 29.942206], [31.2186372, 29.9427456], [31.2191581, 29.9434771]]"
-vGMBy-ffWWJVczaRlv5z-07:00:00,fZK7Eo97quKfWNkbl9oTR-07:00:00,d1tk5YD606wPnGF4CLm4i,O-PLpyiKLXCmTOTN2ykl2,P_O_14,P_O_14,Microbus ,Microbus ,El-Mawqaf El-Geded - Sidi Gabir,El-Mansheya - Smouha,Sidi Gabir,El-Mansheya,321,321,6,1,31.214939,29.945402,31.214939,29.945402,0.0,"[[31.2149388, 29.9454022]]"
-vGMBy-ffWWJVczaRlv5z-07:00:00,kKR0i-pEBtj87zRv8vRz5-07:00:00,d1tk5YD606wPnGF4CLm4i,eW27jXPyPLkZFOoF5g9lr,P_O_14,P_O_14,Microbus ,Microbus ,El-Mawqaf El-Geded - Sidi Gabir,Airport - Train Station (El-Shohada Square),Sidi Gabir,Train Station (El-Shohada Square),431,433,3,1,31.197434185626555,29.953859011245225,31.197153,29.95239,9612.028705092203,"[[31.197386, 29.9537905], [31.197056, 29.953212], [31.1967984, 29.9525721], [31.1956503, 29.9493769], [31.1882059, 29.9382068], [31.1880199, 29.9380418], [31.1878132, 29.9378554], [31.1873434, 29.9374293], [31.1865985, 29.9367169], [31.1861386, 29.9362549], [31.185184, 29.9351598], [31.1833722, 29.9328497], [31.182796, 29.9321014], [31.1825661, 29.9318082], [31.180655, 29.9288209], [31.1803837, 29.9282521], [31.1791637, 29.924871], [31.1789665, 29.9248949], [31.178456, 29.9273555], [31.1783142, 29.9271987], [31.1775782, 29.9257677], [31.1768447, 29.9264635], [31.1760084, 29.9266534], [31.1758026, 29.9270991], [31.1754051, 29.9273581], [31.1756354, 29.9288789], [31.1750789, 29.9290309], [31.1761038, 29.9307948], [31.1838117, 29.9265127], [31.1840918, 29.9262594], [31.1850741, 29.9257266], [31.185574, 29.9254611], [31.1867871, 29.9247995], [31.1875213, 29.9244166], [31.1876651, 29.9243457], [31.1879204, 29.9242135], [31.1887085, 29.9237669], [31.1887923, 29.9241645], [31.1856593, 29.9257295], [31.1861958, 29.92687], [31.1862794, 29.9270603], [31.1869374, 29.9284233], [31.1871405, 29.9287836], [31.187649, 29.9298967], [31.187788, 29.9301952], [31.1879233, 29.9304971], [31.1880502, 29.9307821], [31.1881115, 29.9309264], [31.188227, 29.931198], [31.1883381, 29.9314661], [31.1884888, 29.9317934], [31.1886948, 29.9322341], [31.1890513, 29.9329967], [31.1892208, 29.9333593], [31.1898378, 29.9347783], [31.1898793, 29.9349485], [31.1899307, 29.9350976], [31.1900446, 29.9353512], [31.1902231, 29.9357445], [31.1906599, 29.9367168], [31.1911804, 29.9378783], [31.1920882, 29.939904], [31.1921775, 29.9401034], [31.1922436, 29.9402508], [31.1923277, 29.9404386], [31.192403, 29.9406065], [31.192523, 29.9408742], [31.1925973, 29.94104], [31.1927302, 29.9413365], [31.1928207, 29.9415385], [31.1929229, 29.9417664], [31.1930451, 29.9420393], [31.192793, 29.9422459], [31.1927663, 29.9422677], [31.1924687, 29.9425405], [31.1931054, 29.9434641], [31.1959587, 29.9495472], [31.1971529, 29.9523901]]"
-vGMBy-ffWWJVczaRlv5z-07:00:00,rz-CFcB9J3xy60VYWjZAn-07:00:00,d1tk5YD606wPnGF4CLm4i,kdziSzfhBj4JiBeVoloxo,P_O_14,P_O_14,Microbus ,Microbus ,El-Mawqaf El-Geded - Sidi Gabir,El-Mansheya - Green Plaza Mall,Sidi Gabir,El-Mansheya,344,344,4,1,31.209252979006457,29.96307928349349,31.209252979006457,29.96307928349349,0.0,"[[31.2092186, 29.9631363]]"
-vGMBy-ffWWJVczaRlv5z-07:00:00,tL1NRyqKwJOCmUECmIQqO-07:00:00,d1tk5YD606wPnGF4CLm4i,BKzwbCqAolUfyoXfpTwIC,P_O_14,P_O_14,Microbus ,Microbus ,El-Mawqaf El-Geded - Sidi Gabir,El-Sa'ah (Clock Square) - Sidi Gabir,Sidi Gabir,El-Sa'ah (Clock Square),323,325,7,1,31.218117,29.941997,31.219857,29.942334,346.90517958633814,"[[31.2181127, 29.9420091], [31.218253, 29.942206], [31.2186372, 29.9427456], [31.2191581, 29.9434771], [31.219576, 29.9427877], [31.2195173, 29.9424306], [31.2195891, 29.9423693], [31.2198213, 29.9423105], [31.2198719, 29.9423629]]"
3CgzuUO_dn1teCfMyugyc-07:00:00,-vGMBy-ffWWJVczaRlv5z-07:00:00,nd53PomhCqmjY7ykLQy83,d1tk5YD606wPnGF4CLm4i,P_O_14,P_O_14,Microbus ,Microbus ,El-Mandara - El-Mawqaf El-Geded,El-Mawqaf El-Geded - Sidi Gabir,El-Mawqaf El-Geded,Sidi Gabir,428,427,30,1,31.176456,29.917673,31.17585583439237,29.91645438425775,140.34669742250887,"[[31.1764679, 29.9176973], [31.1764137, 29.9175563], [31.1763735, 29.9174531], [31.1761395, 29.9168597], [31.1759889, 29.9164758], [31.1759448, 29.9163548]]"
3g4cs6y1Zst9EwOYH-YQE-07:00:00,-vGMBy-ffWWJVczaRlv5z-07:00:00,zwjvZyv-K7qfVyipl6li5,d1tk5YD606wPnGF4CLm4i,P_O_14,P_O_14,Microbus ,Microbus ,Borg El Arab Al Arbaneyat Prison - El-Mawqaf El-Geded,El-Mawqaf El-Geded - Sidi Gabir,El-Mawqaf El-Geded,Sidi Gabir,428,427,11,1,31.176456,29.917673,31.17585583439237,29.91645438425775,140.34669742250887,"[[31.1764679, 29.9176973], [31.1764137, 29.9175563], [31.1763735, 29.9174531], [31.1761395, 29.9168597], [31.1759889, 29.9164758], [31.1759448, 29.9163548]]"
6LBLdjAw8E6T2OCvlWEr8-07:00:00,-vGMBy-ffWWJVczaRlv5z-07:00:00,kdziSzfhBj4JiBeVoloxo,d1tk5YD606wPnGF4CLm4i,P_O_14,P_O_14,Microbus ,Microbus ,El-Mansheya - Green Plaza Mall,El-Mawqaf El-Geded - Sidi Gabir,Green Plaza Mall,Sidi Gabir,432,431,9,3,31.19743797133326,29.953688336207225,31.197434185626555,29.953859011245225,0.0,"[[31.197386, 29.9537905]]"
APpubImR-DQ7ipx8VqTDi-07:00:00,-vGMBy-ffWWJVczaRlv5z-07:00:00,d1tk5YD606wPnGF4CLm4i,d1tk5YD606wPnGF4CLm4i,P_O_14,P_O_14,Microbus ,Microbus ,El-Mawqaf El-Geded - Sidi Gabir,El-Mawqaf El-Geded - Sidi Gabir,El-Mawqaf El-Geded,Sidi Gabir,428,427,6,1,31.176456,29.917673,31.17585583439237,29.91645438425775,140.34669742250887,"[[31.1764679, 29.9176973], [31.1764137, 29.9175563], [31.1763735, 29.9174531], [31.1761395, 29.9168597], [31.1759889, 29.9164758], [31.1759448, 29.9163548]]"
Bir76FY1196m5b2RCrotL-07:00:00,-vGMBy-ffWWJVczaRlv5z-07:00:00,eW27jXPyPLkZFOoF5g9lr,d1tk5YD606wPnGF4CLm4i,P_O_14,P_O_14,Microbus ,Microbus ,Airport - Train Station (El-Shohada Square),El-Mawqaf El-Geded - Sidi Gabir,Airport,Sidi Gabir,431,431,6,3,31.197434185626555,29.953859011245225,31.197434185626555,29.953859011245225,0.0,"[[31.197386, 29.9537905]]"
CmIaLLjNex2vbIMiilGN5-07:00:00,-vGMBy-ffWWJVczaRlv5z-07:00:00,XxUPXIlZHVjWT_a7YqhHy,d1tk5YD606wPnGF4CLm4i,P_O_14,P_O_14,Microbus ,Microbus ,Al-Bitash - El-Mawqaf El-Geded,El-Mawqaf El-Geded - Sidi Gabir,El-Mawqaf El-Geded,Sidi Gabir,428,427,3,1,31.176456,29.917673,31.17585583439237,29.91645438425775,140.34669742250887,"[[31.1764679, 29.9176973], [31.1764137, 29.9175563], [31.1763735, 29.9174531], [31.1761395, 29.9168597], [31.1759889, 29.9164758], [31.1759448, 29.9163548]]"
DQG7BcWUYPP3fo9nY8SBc-07:00:00,-vGMBy-ffWWJVczaRlv5z-07:00:00,EvMcmidrqDryWEcBEqdU2,d1tk5YD606wPnGF4CLm4i,P_O_14,P_O_14,Microbus ,Microbus ,El-Mawqaf El-Geded - Train Station (El-Shohada Square),El-Mawqaf El-Geded - Sidi Gabir,El-Mawqaf El-Geded,Sidi Gabir,428,427,5,1,31.176456,29.917673,31.17585583439237,29.91645438425775,140.34669742250887,"[[31.1764679, 29.9176973], [31.1764137, 29.9175563], [31.1763735, 29.9174531], [31.1761395, 29.9168597], [31.1759889, 29.9164758], [31.1759448, 29.9163548]]"
Da9EIaUt19ZSMI3qwGvzZ-07:00:00,-vGMBy-ffWWJVczaRlv5z-07:00:00,-Z1R0bmP-3IQrktLaw1-i,d1tk5YD606wPnGF4CLm4i,P_O_14,P_O_14,Microbus ,Microbus ,El-Awayed - Sidi Gabir,El-Mawqaf El-Geded - Sidi Gabir,Sidi Gabir,Sidi Gabir,327,323,8,7,31.218813,29.944131,31.218117,29.941997,273.821909880602,"[[31.2188136, 29.9441307], [31.2192902, 29.9436625], [31.2191581, 29.9434771], [31.2186372, 29.9427456], [31.218253, 29.942206], [31.2181127, 29.9420091]]"
Hn0eoDFbdIiLk49QaqFeX-07:00:00,-vGMBy-ffWWJVczaRlv5z-07:00:00,tv4mLSYvBC5Q4aSnL5h83,d1tk5YD606wPnGF4CLm4i,P_O_14,P_O_14,Microbus ,Microbus ,Asafra - El-Mawqaf El-Geded,El-Mawqaf El-Geded - Sidi Gabir,El-Mawqaf El-Geded,Sidi Gabir,428,427,27,1,31.176456,29.917673,31.17585583439237,29.91645438425775,140.34669742250887,"[[31.1764679, 29.9176973], [31.1764137, 29.9175563], [31.1763735, 29.9174531], [31.1761395, 29.9168597], [31.1759889, 29.9164758], [31.1759448, 29.9163548]]"
TWnfYDX6BkJirORXmg2hv-07:00:00,-vGMBy-ffWWJVczaRlv5z-07:00:00,-H9LP4vuOqj-RIRCZNg_6,d1tk5YD606wPnGF4CLm4i,P_B_8,P_O_14,Tomnaya ,Microbus ,Ezbet Saad - Sidi Gabir,El-Mawqaf El-Geded - Sidi Gabir,Sidi Gabir,Sidi Gabir,323,323,2,7,31.218117,29.941997,31.218117,29.941997,0.0,"[[31.2181127, 29.9420091]]"
dLkT29EUoWOal9hGBCA4x-07:00:00,-vGMBy-ffWWJVczaRlv5z-07:00:00,KNOT7t80YXwsfYupjUiTk,d1tk5YD606wPnGF4CLm4i,P_O_14,P_O_14,Microbus ,Microbus ,El-Mawqaf El-Geded - Hanuvil,El-Mawqaf El-Geded - Sidi Gabir,El-Mawqaf El-Geded,Sidi Gabir,428,427,8,1,31.176456,29.917673,31.17585583439237,29.91645438425775,140.34669742250887,"[[31.1764679, 29.9176973], [31.1764137, 29.9175563], [31.1763735, 29.9174531], [31.1761395, 29.9168597], [31.1759889, 29.9164758], [31.1759448, 29.9163548]]"
f33WNkS3h2sqBmb32LsDI-07:00:00,-vGMBy-ffWWJVczaRlv5z-07:00:00,2vubw4wDlR7h4SuBBiS6p,d1tk5YD606wPnGF4CLm4i,P_O_14,P_O_14,Microbus ,Microbus ,El-Awayed - El-Mawqaf El-Geded,El-Mawqaf El-Geded - Sidi Gabir,El-Mawqaf El-Geded,Sidi Gabir,428,427,10,1,31.176456,29.917673,31.17585583439237,29.91645438425775,140.34669742250887,"[[31.1764679, 29.9176973], [31.1764137, 29.9175563], [31.1763735, 29.9174531], [31.1761395, 29.9168597], [31.1759889, 29.9164758], [31.1759448, 29.9163548]]"
gSfwa8Ce0UZivfHRgFQmi-07:00:00,-vGMBy-ffWWJVczaRlv5z-07:00:00,8CWoTtootKoeWNjoE5oOP,d1tk5YD606wPnGF4CLm4i,P_O_14,P_O_14,Microbus ,Microbus ,Hanuvil - Sidi Gabir,El-Mawqaf El-Geded - Sidi Gabir,Sidi Gabir,Sidi Gabir,323,323,14,7,31.218117,29.941997,31.218117,29.941997,0.0,"[[31.2181127, 29.9420091]]"
gp93eQ2WYNnUOJrA17bFP-07:00:00,-vGMBy-ffWWJVczaRlv5z-07:00:00,O-PLpyiKLXCmTOTN2ykl2,d1tk5YD606wPnGF4CLm4i,P_O_14,P_O_14,Microbus ,Microbus ,El-Mansheya - Smouha,El-Mawqaf El-Geded - Sidi Gabir,Smouha,Sidi Gabir,320,321,10,6,31.214177,29.944853,31.214939,29.945402,88.90297949528872,"[[31.2142504, 29.9452217], [31.2146137, 29.945123], [31.2149388, 29.9454022]]"
nYPyDFvmKgS3bcDV6-0-U-07:00:00,-vGMBy-ffWWJVczaRlv5z-07:00:00,I4AY9d0_JCb661dki5jy7,d1tk5YD606wPnGF4CLm4i,P_O_14,P_O_14,Microbus ,Microbus ,Amreyya - El-Mawqaf El-Geded,El-Mawqaf El-Geded - Sidi Gabir,El-Mawqaf El-Geded,Sidi Gabir,428,427,10,1,31.176456,29.917673,31.17585583439237,29.91645438425775,140.34669742250887,"[[31.1764679, 29.9176973], [31.1764137, 29.9175563], [31.1763735, 29.9174531], [31.1761395, 29.9168597], [31.1759889, 29.9164758], [31.1759448, 29.9163548]]"
oVe9NWCir7yf4YumOIYpG-07:00:00,-vGMBy-ffWWJVczaRlv5z-07:00:00,oepuTc06iN5U0ZwjmqZIj,d1tk5YD606wPnGF4CLm4i,Bus,P_O_14,Bus 759,Microbus ,El-Mawqaf El-Geded - Quta (Soter),El-Mawqaf El-Geded - Sidi Gabir,El-Mawqaf El-Geded,Sidi Gabir,428,427,5,1,31.176456,29.917673,31.17585583439237,29.91645438425775,140.34669742250887,"[[31.1764679, 29.9176973], [31.1764137, 29.9175563], [31.1763735, 29.9174531], [31.1761395, 29.9168597], [31.1759889, 29.9164758], [31.1759448, 29.9163548]]"
qZcHenAJ7pJVpkcbhNg9l-07:00:00,-vGMBy-ffWWJVczaRlv5z-07:00:00,lQGthxPF7d3FXnmoZFGLV,d1tk5YD606wPnGF4CLm4i,P_O_14,P_O_14,Microbus ,Microbus ,El-Mawqaf El-Geded - Kilo 21,El-Mawqaf El-Geded - Sidi Gabir,El-Mawqaf El-Geded,Sidi Gabir,428,427,3,1,31.176456,29.917673,31.17585583439237,29.91645438425775,140.34669742250887,"[[31.1764679, 29.9176973], [31.1764137, 29.9175563], [31.1763735, 29.9174531], [31.1761395, 29.9168597], [31.1759889, 29.9164758], [31.1759448, 29.9163548]]"
r7hUDDmUQxs4nQXOpk7pC-07:00:00,-vGMBy-ffWWJVczaRlv5z-07:00:00,50n7_gqFiIrgeNHtVzwF0,d1tk5YD606wPnGF4CLm4i,P_O_14,P_O_14,Microbus ,Microbus ,Kilo 21 - Sidi Gabir,El-Mawqaf El-Geded - Sidi Gabir,Sidi Gabir,Sidi Gabir,326,323,14,7,31.21914,29.943452,31.218117,29.941997,181.65884038086884,"[[31.2191581, 29.9434771], [31.2186372, 29.9427456], [31.218253, 29.942206], [31.2181127, 29.9420091]]"
tObSXctDA10XZJ6oW1EYp-07:00:00,-vGMBy-ffWWJVczaRlv5z-07:00:00,bAytab6a3g8pFmPeUQC1L,d1tk5YD606wPnGF4CLm4i,P_O_14,P_O_14,Microbus ,Microbus ,Bahary (Ras Al-Tin) - El-Mawqaf El-Geded,El-Mawqaf El-Geded - Sidi Gabir,El-Mawqaf El-Geded,Sidi Gabir,428,427,17,1,31.176456,29.917673,31.17585583439237,29.91645438425775,140.34669742250887,"[[31.1764679, 29.9176973], [31.1764137, 29.9175563], [31.1763735, 29.9174531], [31.1761395, 29.9168597], [31.1759889, 29.9164758], [31.1759448, 29.9163548]]"
v4sHde8sXh63a1CWeshcp-07:00:00,-vGMBy-ffWWJVczaRlv5z-07:00:00,2z926Q9o3YtgjyoxtMW1d,d1tk5YD606wPnGF4CLm4i,P_O_14,P_O_14,Microbus ,Microbus ,El-Mansheya - El-Mawqaf El-Geded,El-Mawqaf El-Geded - Sidi Gabir,El-Mawqaf El-Geded,Sidi Gabir,428,427,8,1,31.176456,29.917673,31.17585583439237,29.91645438425775,140.34669742250887,"[[31.1764679, 29.9176973], [31.1764137, 29.9175563], [31.1763735, 29.9174531], [31.1761395, 29.9168597], [31.1759889, 29.9164758], [31.1759448, 29.9163548]]"
v6Tq-fJZg1OTVvR_yhueB-07:00:00,-vGMBy-ffWWJVczaRlv5z-07:00:00,rff5rfv-fQCJyBaPUiuhB,d1tk5YD606wPnGF4CLm4i,P_O_14,P_O_14,Microbus ,Microbus ,El-Mawqaf El-Geded - El-Sa'ah (Clock Square),El-Mawqaf El-Geded - Sidi Gabir,El-Mawqaf El-Geded,Sidi Gabir,428,427,15,1,31.176456,29.917673,31.17585583439237,29.91645438425775,140.34669742250887,"[[31.1764679, 29.9176973], [31.1764137, 29.9175563], [31.1763735, 29.9174531], [31.1761395, 29.9168597], [31.1759889, 29.9164758], [31.1759448, 29.9163548]]"
zZjzzNbMESUGofW2jqGDZ-07:00:00,-vGMBy-ffWWJVczaRlv5z-07:00:00,NwvVKB38LtB63C0PtEo-i,d1tk5YD606wPnGF4CLm4i,P_O_14,P_O_14,Microbus ,Microbus ,El-Mawqaf El-Geded - Shatibi,El-Mawqaf El-Geded - Sidi Gabir,El-Mawqaf El-Geded,Sidi Gabir,428,427,6,1,31.176456,29.917673,31.17585583439237,29.91645438425775,140.34669742250887,"[[31.1764679, 29.9176973], [31.1764137, 29.9175563], [31.1763735, 29.9174531], [31.1761395, 29.9168597], [31.1759889, 29.9164758], [31.1759448, 29.9163548]]"
4B_Jpa3Jm_xxCkTcY6IDN-07:00:00,025LCvbNrkhPcZFND6SfE-07:00:00,gboAfb13A28YhAJkt-Pkx,BDGXXpou9Eb38xEVTNUs2,Bus,P_O_14,Bus 423,Microbus ,Kilo 21 - Train Station (El-Shohada Square),Amreyya - Kilo 21,Kilo 21,Amreyya,22,6,24,2,31.08429921233613,29.74414915782546,31.0713418,29.7615553,0.0,"[[31.1438236, 29.8372662]]"
6OIx6bTrieeeSM5cAiCs--07:00:00,025LCvbNrkhPcZFND6SfE-07:00:00,KNOT7t80YXwsfYupjUiTk,BDGXXpou9Eb38xEVTNUs2,P_O_14,P_O_14,Microbus ,Microbus ,El-Mawqaf El-Geded - Hanuvil,Amreyya - Kilo 21,Hanuvil,Amreyya,42,6,9,2,31.101100113644183,29.774283276298394,31.0713418,29.7615553,0.0,"[[31.1438236, 29.8372662]]"
AOVtM-9TZ3fXGgaCnC-sH-07:00:00,025LCvbNrkhPcZFND6SfE-07:00:00,cQIW-LxFXCIuxPpIw4MR2,BDGXXpou9Eb38xEVTNUs2,P_O_14,P_O_14,Microbus ,Microbus ,Amreyya - El-Awayed,Amreyya - Kilo 21,Amreyya,Amreyya,251,6,13,2,31.03652411221633,29.78219453106319,31.0713418,29.7615553,0.0,"[[31.1438236, 29.8372662]]"
BxVJu5Cu3SBv6k6JEotw3-07:00:00,025LCvbNrkhPcZFND6SfE-07:00:00,Rx10-oSKyoIJDvbVd1Py3,BDGXXpou9Eb38xEVTNUs2,P_O_14,P_O_14,Microbus ,Microbus ,Abu Youssef - Train Station (El-Shohada Square),Amreyya - Kilo 21,Abu Youssef,Amreyya,7,6,4,2,31.0751035,29.7532603,31.0713418,29.7615553,0.0,"[[31.1438236, 29.8372662]]"
CoaLpd6rmb73R6BNYH7S1-07:00:00,025LCvbNrkhPcZFND6SfE-07:00:00,XQFjzrlmVSDo00hpPwPD9,BDGXXpou9Eb38xEVTNUs2,P_B_8,P_O_14,Tomnaya ,Microbus ,Hanuvil - Kilo 21,Amreyya - Kilo 21,Kilo 21,Amreyya,18,6,7,2,31.079196,29.736365,31.0713418,29.7615553,0.0,"[[31.1438236, 29.8372662]]"
HcF2oktSKDVQXpBv7t2j3-07:00:00,025LCvbNrkhPcZFND6SfE-07:00:00,6Jzbm71jwnmQuuO9P7ngg,BDGXXpou9Eb38xEVTNUs2,P_O_14,P_O_14,Microbus ,Microbus ,Al-Seyouf (Falaky) - Hanuvil,Amreyya - Kilo 21,Hanuvil,Amreyya,34,6,22,2,31.09932,29.771776,31.0713418,29.7615553,0.0,"[[31.1438236, 29.8372662]]"
